id,x,y,class
907,-9.6749,35.546654,1
908,-2.1921616,25.647686,1
909,-10.113067,49.56447,1
910,4.612244,31.843216,1
911,5.3528113,39.085575,1
912,-17.12001,32.489662,1
913,-14.121652,39.793747,1
914,-7.0044513,51.097992,1
915,-20.657835,33.46987,1
916,-7.0726743,25.512142,1
917,0.72017235,41.60503,1
918,-4.6268816,51.512806,1
919,9.265011,49.921726,1
920,-12.643852,40.002636,1
921,2.6652565,38.522438,1
922,-18.656097,42.91921,1
923,-11.195754,48.964306,1
924,-8.6378975,30.549328,1
925,2.7528255,37.19942,1
926,-0.3627716,45.68911,1
927,3.9772928,51.33801,1
928,-18.929289,42.92426,1
929,3.6311462,32.24565,1
930,-13.557323,33.721504,1
931,-3.2692275,27.475534,1
932,-2.2396216,25.712011,1
933,-2.0164075,51.280945,1
934,-19.897469,39.267807,1
935,3.3815882,43.100784,1
936,-9.483328,28.088493,1
937,-5.141959,30.309086,1
938,1.0586692,52.282604,1
939,9.802107,42.0598,1
940,-20.773954,37.21845,1
941,10.529867,38.668465,1
942,-4.1829104,33.17626,1
943,4.8099504,45.188614,1
944,7.4584413,36.247997,1
945,2.565775,36.562305,1
946,-10.854331,40.048187,1
947,10.09983,48.01994,1
948,-7.588032,52.979282,1
949,-11.594658,49.491886,1
950,-8.2717,30.803715,1
951,-6.746619,52.7211,1
952,-5.0390577,28.203661,1
953,-10.94454,49.49445,1
954,-6.437942,43.434525,1
955,6.4895196,48.52741,1
956,-5.199286,31.352583,1
957,-9.379311,30.424591,1
958,7.383787,49.415646,1
959,-5.8128204,43.561577,1
960,10.139351,47.278584,1
961,-16.965685,40.613583,1
962,-16.557552,45.722,1
963,-13.239474,44.99354,1
964,-17.640759,44.62322,1
965,-13.685996,35.905464,1
966,-1.9553308,48.464764,1
967,9.643448,36.099392,1
968,-0.260376,40.86023,1
969,-7.728386,35.416378,1
970,-7.3788905,53.83842,1
971,-5.9281254,42.56429,1
972,5.9385366,47.15962,1
973,-13.742362,48.623547,1
974,10.846962,46.56944,1
975,9.053792,47.378952,1
976,-6.7860804,41.325203,1
977,-2.9919903,27.816412,1
978,-14.50495,27.73332,1
979,-7.599686,54.0921,1
980,9.229466,45.45934,1
981,-19.328144,32.703598,1
982,-10.582068,49.47846,1
983,-1.6876951,45.79909,1
984,-10.61485,28.546755,1
985,-0.5899586,50.65712,1
986,-6.6032166,41.644024,1
987,-13.161296,32.423416,1
988,6.349192,34.652874,1
989,4.5930986,32.35084,1
990,-7.236901,36.24273,1
991,1.3877115,39.521137,1
992,-14.822886,28.349255,1
993,-18.144323,43.748634,1
994,7.2097464,40.04724,1
995,-8.017498,47.824062,1
996,-18.366419,34.843796,1
997,7.388428,47.205086,1
998,9.992728,49.39604,1
999,-6.0895495,29.117844,1
1000,19.358564,2.129158,2
1001,36.33135,-8.324881,2
1002,42.350273,-4.2133284,2
1003,31.189848,12.834184,2
1004,27.592234,7.1586084,2
1005,37.788,19.728222,2
1006,37.659554,19.463997,2
1007,49.212715,7.6125402,2
1008,46.8473,7.0661054,2
1009,49.775753,3.3052125,2
1010,47.86908,3.6336007,2
1011,33.53799,-0.4624878,2
1012,47.83199,4.7304707,2
1013,52.33271,0.9569771,2
1014,27.866388,5.719138,2
1015,32.136856,2.191049,2
1016,46.564133,3.7605739,2
1017,17.387123,-3.251516,2
1018,48.544254,4.619995,2
1019,40.04969,-2.236044,2
1020,46.710625,7.2985663,2
1021,52.660595,0.5569116,2
1022,47.388725,7.7489843,2
1023,40.357155,8.640301,2
1024,22.684755,8.657508,2
1025,34.76686,3.3250668,2
1026,28.668318,9.540948,2
1027,45.274067,-4.4246264,2
1028,40.27274,-6.697699,2
1029,31.944065,0.42218032,2
1030,22.714672,-2.7974727,2
1031,32.057896,15.592905,2
1032,18.614155,6.716563,2
1033,49.810883,5.9389696,2
1034,50.546906,7.6890883,2
1035,16.820673,-1.8550147,2
1036,32.763954,0.9491961,2
1037,48.44269,3.921813,2
1038,29.869593,11.081045,2
1039,35.18635,17.794237,2
1040,30.765438,7.844263,2
1041,35.45094,-4.139704,2
1042,42.437786,17.67304,2
1043,40.095963,20.595251,2
1044,27.38543,4.010056,2
1045,35.263466,-5.8862624,2
1046,42.7539,-4.1560674,2
1047,47.310986,-4.505783,2
1048,40.731705,9.607358,2
1049,34.83564,6.110298,2
1050,36.01129,-7.213855,2
1051,42.219276,-6.084875,2
1052,17.626627,4.1266584,2
1053,45.73846,6.283475,2
1054,51.578377,-1.3279437,2
1055,50.0221,4.160131,2
1056,49.482635,2.4588003,2
1057,45.610294,-4.9816694,2
1058,38.12358,0.79431206,2
1059,20.066687,-1.9913263,2
1060,27.030165,5.482358,2
1061,35.102135,-8.01595,2
1062,45.857388,4.7072206,2
1063,34.2844,-5.9440947,2
1064,50.925407,6.50444,2
1065,50.089695,1.2442164,2
1066,22.062479,14.301207,2
1067,16.334204,-1.3247414,2
1068,31.85186,14.447467,2
1069,22.574636,11.050543,2
1070,34.028423,0.9200359,2
1071,20.337543,2.3918521,2
1072,35.56094,18.856651,2
1073,27.81206,3.900583,2
1074,31.205313,-0.5318616,2
1075,41.304585,18.920835,2
1076,30.4414,-1.0680834,2
1077,36.97778,19.920391,2
1078,35.929256,11.916065,2
1079,19.04691,2.5074015,2
1080,45.98632,7.9176583,2
1081,26.933525,4.8372397,2
1082,17.783304,1.9204473,2
1083,31.407967,0.2797994,2
1084,36.991234,-7.56449,2
1085,47.907494,7.500884,2
1086,35.7725,11.472952,2
1087,20.68663,9.639684,2
1088,36.2313,-8.294142,2
1089,18.152266,4.749274,2
1090,28.651587,-2.2339792,2
1091,31.80599,10.8695345,2
1092,46.538006,-3.42218,2
1093,36.6841,-8.048255,2
1094,38.980015,19.729973,2
1095,39.15087,-2.0072389,2
1096,47.13552,-4.7172995,2
1097,22.56256,11.96339,2
1098,20.76551,-3.4137392,2
1099,29.888714,10.313649,2
1100,18.052412,1.5807781,2
1101,19.674011,3.2207625,2
1102,19.83122,9.845096,2
1103,29.522182,8.617636,2
1104,38.305046,-3.511868,2
1105,34.733757,-3.0078132,2
1106,41.050728,18.38764,2
1107,19.020401,1.0093876,2
1108,50.729504,6.5680428,2
1109,47.00328,3.0714164,2
1110,28.461948,3.2302303,2
1111,36.958035,13.89392,2
1112,47.443268,-4.8340063,2
1113,51.530945,6.873399,2
1114,18.620142,-1.4101833,2
1115,29.796354,-0.66790044,2
1116,39.49061,14.136852,2
1117,26.321318,4.596902,2
1118,31.547937,-0.8193073,2
1119,39.092274,6.020864,2
1120,32.313286,14.387968,2
1121,39.79167,19.664377,2
1122,48.50965,7.507558,2
1123,20.930534,-1.6487265,2
1124,20.308718,-0.18511221,2
1125,36.42388,-7.522021,2
1126,40.720837,9.678024,2
1127,37.78602,5.7281966,2
1128,47.07517,3.2141967,2
1129,36.08195,5.3058515,2
1130,23.470705,-2.476304,2
1131,34.860943,18.006432,2
1132,22.779408,-2.4087608,2
1133,33.971806,-6.397068,2
1134,30.938385,8.376716,2
1135,38.757465,-1.3930426,2
1136,34.225258,16.245922,2
1137,47.46507,-4.277977,2
1138,32.965115,2.1989067,2
1139,18.388601,2.301926,2
1140,46.24863,3.8960981,2
1141,47.96708,2.690359,2
1142,42.027702,10.529156,2
1143,33.538353,12.564349,2
1144,38.210182,20.877216,2
1145,47.87846,6.681669,2
1146,17.390032,-5.09571,2
1147,33.26688,14.028983,2
1148,38.75532,0.20194235,2
1149,52.526405,0.5968287,2
1150,18.637335,-4.9801354,2
1151,37.509914,-0.06521781,2
1152,49.152283,-2.453054,2
1153,35.63449,14.022678,2
1154,38.99303,17.702534,2
1155,31.850368,1.9185966,2
1156,22.894201,5.079092,2
1157,29.339956,0.6455858,2
1158,18.488823,5.049756,2
1159,28.366585,4.1844397,2
1160,41.555115,-3.051814,2
1161,39.524258,18.060051,2
1162,34.080193,-3.6755993,2
1163,21.032753,6.004377,2
1164,33.50867,19.171844,2
1165,36.266365,-4.7730317,2
1166,48.074726,-4.259596,2
1167,34.84758,19.401949,2
1168,18.822023,-5.315494,2
1169,26.441633,5.909497,2
1170,19.37432,1.3674234,2
1171,33.23227,1.6984904,2
1172,48.82037,-1.7391176,2
1173,48.669136,1.2949524,2
1174,17.828442,-3.3860824,2
1175,52.792576,3.0718572,2
1176,47.692734,2.990506,2
1177,31.199152,14.2889385,2
1178,28.59605,2.517217,2
1179,52.40848,-0.42044058,2
1180,20.933598,7.739445,2
1181,32.17436,13.831043,2
1182,37.306442,15.609537,2
1183,38.122784,20.556526,2
1184,17.768486,-4.943771,2
1185,41.50406,15.460155,2
1186,37.17012,-7.289151,2
1187,48.07054,-4.783322,2
1188,52.40377,1.4960961,2
1189,41.91692,-4.4031715,2
1190,18.553032,2.6670666,2
1191,19.018858,-5.3873014,2
1192,38.7266,17.649897,2
1193,21.861185,5.858627,2
1194,38.02758,5.7952614,2
1195,49.899506,0.9903301,2
1196,23.140043,10.2261095,2
1197,51.801205,0.20352659,2
1198,22.723822,6.791394,2
1199,36.900635,17.965458,2
1200,21.84386,1.5979484,2
1201,50.13681,4.2076907,2
1202,47.40805,3.4045503,2
1203,18.467957,-3.1335156,2
1204,22.179682,7.2560935,2
1205,33.657726,-5.351057,2
1206,16.929731,1.9226273,2
1207,49.483017,0.20068252,2
1208,31.747898,14.863162,2
1209,28.340393,3.3207288,2
1210,34.455044,12.7718115,2
1211,23.451344,6.2037005,2
1212,38.42975,-7.224264,2
1213,22.573324,13.559101,2
1214,37.991814,-5.9701037,2
1215,50.731148,7.0522194,2
1216,32.074024,7.3794966,2
1217,33.19962,15.178034,2
1218,17.976282,-4.0847783,2
1219,18.449215,-2.1329737,2
1220,42.313957,17.061676,2
1221,32.259872,11.830035,2
1222,37.874775,-6.005742,2
1223,42.68965,17.85761,2
1224,20.010496,-2.0839293,2
1225,38.062294,-8.159613,2
1226,38.331097,-7.514654,2
1227,18.784285,2.5162432,2
1228,37.115376,18.633326,2
1229,19.352148,-4.1661305,2
1230,35.830982,-4.655278,2
1231,33.119514,13.525817,2
1232,34.09276,-2.7261508,2
1233,48.842125,-3.8006854,2
1234,32.677055,1.8974135,2
1235,41.62252,11.208778,2
1236,26.827524,4.907486,2
1237,18.207056,-2.5737185,2
1238,36.06618,19.150661,2
1239,40.730278,16.738186,2
1240,37.36866,-6.1598034,2
1241,46.034527,-2.9617803,2
1242,40.662827,-6.3558836,2
1243,30.985035,14.256867,2
1244,29.583895,-0.23931244,2
1245,21.991573,8.233765,2
1246,41.684624,17.361414,2
1247,51.89589,0.6359407,2
1248,39.13234,19.628162,2
1249,32.45927,-5.1646748,2
1250,33.14978,11.289953,2
1251,47.924397,2.8284647,2
1252,29.740238,-1.2829152,2
1253,46.979362,7.5842566,2
1254,31.713465,8.789488,2
1255,21.239817,-3.5551016,2
1256,39.43572,14.332811,2
1257,18.532982,4.975133,2
1258,17.76379,6.6626496,2
1259,34.521828,12.983227,2
1260,52.55582,2.4561348,2
1261,34.437878,5.949512,2
1262,17.565474,-3.906761,2
1263,52.429413,2.0054178,2
1264,27.062784,3.4663208,2
1265,35.676514,17.521097,2
1266,20.420794,10.255662,2
1267,33.36789,-7.8162346,2
1268,34.761585,17.133154,2
1269,51.6729,6.3465557,2
1270,40.62925,17.254671,2
1271,51.027325,3.6833048,2
1272,21.081236,8.235457,2
1273,50.672607,3.9927068,2
1274,38.170425,-7.1844397,2
1275,36.93717,16.968456,2
1276,39.65716,17.458044,2
1277,42.01549,9.114039,2
1278,21.927334,-3.8104713,2
1279,33.542114,16.047071,2
1280,51.261894,7.1054626,2
1281,48.5834,1.8932325,2
1282,17.199791,-0.04001521,2
1283,35.665375,2.013747,2
1284,32.58868,8.365088,2
1285,39.649166,7.1498704,2
1286,33.64258,-7.3761744,2
1287,37.269135,19.78359,2
1288,31.603682,12.122595,2
1289,47.04938,4.388879,2
1290,22.012487,14.828596,2
1291,35.281685,5.6564555,2
1292,38.053345,20.398443,2
1293,31.159966,8.780681,2
1294,21.619362,6.5064964,2
1295,22.977348,14.246281,2
1296,31.661875,11.696295,2
1297,37.612076,1.2231233,2
1298,17.672398,-4.706867,2
1299,30.09586,0.60228586,2
1300,19.118269,-0.08383581,2
1301,28.510311,-2.0673065,2
1302,23.711468,11.548193,2
1303,30.478153,7.455444,2
1304,24.30019,10.941239,2
1305,49.586678,-0.43922022,2
1306,22.66187,-4.0316076,2
1307,19.206964,-1.5891793,2
1308,33.499283,1.0776876,2
1309,39.72876,20.835829,2
1310,28.905745,6.7641597,2
1311,53.898483,1.4231781,2
1312,35.48692,13.473306,2
1313,34.30836,19.126375,2
1314,49.948227,4.885917,2
1315,31.898912,13.045859,2
1316,19.45187,5.5398297,2
1317,23.591951,13.090568,2
1318,31.408224,0.00981694,2
1319,48.652412,3.4974766,2
1320,37.001114,15.759804,2
1321,46.615925,-3.4928443,2
1322,23.537022,5.8238564,2
1323,36.15756,-4.7864923,2
1324,46.22193,-3.7675176,2
1325,22.432247,5.68135,2
1326,36.538494,4.019145,2
1327,46.764263,3.464543,2
1328,20.780611,12.046063,2
1329,48.320316,4.3313084,2
1330,24.263216,14.551979,2
1331,50.23081,-0.46356526,2
1332,36.040012,5.840707,2
1333,21.571152,9.269641,2
1334,23.111597,11.930397,2
1335,32.330017,1.1354865,2
1336,42.147038,-2.5796819,2
1337,37.362186,-6.776381,2
1338,19.383549,5.4377875,2
1339,45.30576,7.9328775,2
1340,33.761414,12.421329,2
1341,30.956299,7.9847555,2
1342,48.85544,-2.3951142,2
1343,38.105408,0.6345796,2
1344,19.010498,5.274411,2
1345,50.131878,-1.813451,2
1346,27.275333,3.710711,2
1347,20.931023,8.294802,2
1348,42.64545,10.682028,2
1349,34.839634,-3.1397567,2
1350,32.6431,-7.306263,2
1351,25.41275,6.3054156,2
1352,35.637047,18.655506,2
1353,33.350082,-7.7759356,2
1354,19.120625,3.7611802,2
1355,42.759304,17.5853,2
1356,27.20673,3.5835667,2
1357,35.062035,-2.2621145,2
1358,17.754507,-0.716031,2
1359,40.97855,-6.510917,2
1360,20.057873,-0.27689987,2
1361,22.933887,7.5680294,2
1362,22.190292,13.238278,2
1363,29.823507,-1.2980515,2
1364,22.0518,3.0612845,2
1365,33.66811,-6.2796483,2
1366,38.528786,6.812083,2
1367,43.00082,10.318681,2
1368,37.507835,0.07873068,2
1369,36.298363,5.573737,2
1370,36.576305,18.990698,2
1371,22.69119,1.2783986,2
1372,38.768585,6.3882146,2
1373,18.392946,5.6401625,2
1374,29.931648,-0.783212,2
1375,33.87442,12.395084,2
1376,17.922024,6.66275,2
1377,37.08079,19.088017,2
1378,28.769966,3.995276,2
1379,20.01572,-4.0973034,2
1380,22.107296,12.177091,2
1381,49.308517,4.991845,2
1382,53.383614,0.9571972,2
1383,32.1415,9.468188,2
1384,53.397278,5.3139796,2
1385,24.69509,5.4441624,2
1386,29.894186,8.456918,2
1387,18.596544,-1.6994015,2
1388,25.262775,7.1535544,2
1389,17.462881,0.2255338,2
1390,38.303707,-2.8819418,2
1391,50.794933,2.3791163,2
1392,41.415985,14.060598,2
1393,50.421375,2.2798526,2
1394,38.381092,18.664097,2
1395,38.90882,-7.1573634,2
1396,31.50025,15.145553,2
1397,51.744457,4.881366,2
1398,27.316238,3.007345,2
1399,35.464863,-8.522407,2
1400,38.755753,19.865402,2
1401,51.913303,0.1914619,2
1402,40.13873,20.445707,2
1403,45.51493,-5.1009264,2
1404,39.050304,-2.7938182,2
1405,47.33675,6.029243,2
1406,19.080261,-4.995354,2
1407,23.073923,-1.9128872,2
1408,19.575308,1.6218636,2
1409,39.044567,18.942518,2
1410,31.363874,15.506677,2
1411,49.746822,-1.3522797,2
1412,22.256582,13.030241,2
1413,35.80818,12.188126,2
1414,39.736755,13.353256,2
1415,35.198456,12.56724,2
1416,41.24352,14.884695,2
1417,31.467974,13.568647,2
1418,24.047272,11.971219,2
1419,22.182941,1.8554293,2
1420,39.995174,20.292364,2
1421,45.1631,7.6351542,2
1422,35.97145,11.690529,2
1423,36.67914,-4.1739473,2
1424,53.649555,4.933982,2
1425,37.359566,0.95438784,2
1426,36.743477,15.442127,2
1427,20.504444,11.964183,2
1428,21.83756,-2.8428617,2
1429,28.642262,2.6579876,2
1430,53.86951,1.1729153,2
1431,51.57854,6.364357,2
1432,25.07214,12.025041,2
1433,22.189537,14.068877,2
1434,39.033302,-0.0878107,2
1435,35.4151,13.9064665,2
1436,20.218487,-2.6956656,2
1437,39.16877,-6.803298,2
1438,38.466537,-3.518794,2
1439,45.441246,2.6945164,2
1440,20.133972,6.2497463,2
1441,37.918575,-5.3985662,2
1442,33.313538,-5.8896656,2
1443,17.75374,6.4871573,2
1444,21.78878,2.022827,2
1445,28.21653,8.981382,2
1446,47.064606,-3.115826,2
1447,52.98492,0.12413782,2
1448,40.80247,8.507192,2
1449,46.383106,-4.473474,2
1450,32.895634,14.756272,2
1451,29.193893,8.71253,2
1452,36.150215,-5.520704,2
1453,41.76732,11.881292,2
1454,19.592026,-4.062604,2
1455,51.42475,-1.5664592,2
1456,42.120293,-6.227027,2
1457,24.101995,6.5299883,2
1458,34.492973,-2.9055016,2
1459,26.269144,4.9236827,2
1460,27.01557,6.9502206,2
1461,23.436266,7.445617,2
1462,36.5437,5.7711396,2
1463,47.34681,-4.183627,2
1464,21.934992,14.148526,2
1465,23.81555,-3.4922438,2
1466,33.473763,18.758118,2
1467,40.229023,14.569995,2
1468,33.37018,2.6872897,2
1469,47.5734,-3.0633893,2
1470,46.680695,-5.58296,2
1471,36.242973,4.395784,2
1472,33.202496,0.94082123,2
1473,52.014347,5.9504747,2
1474,41.22321,-2.9417295,2
1475,27.549915,4.7066097,2
1476,24.209057,12.880908,2
1477,28.264381,6.6078243,2
1478,31.533684,8.77491,2
1479,38.466637,-0.17382778,2
1480,38.35284,18.374699,2
1481,40.587708,9.373051,2
1482,38.21443,-0.718044,2
1483,41.738014,-6.1476736,2
1484,28.930155,0.71568704,2
1485,40.820084,-3.9139848,2
1486,36.43892,3.9852004,2
1487,22.1089,6.4166126,2
1488,41.24427,15.835139,2
1489,22.005798,11.057333,2
1490,17.796942,-0.64688504,2
1491,22.130257,0.86429304,2
1492,34.978695,18.551975,2
1493,32.14723,12.931399,2
1494,42.73823,10.328818,2
1495,39.507656,-1.5817485,2
1496,45.93968,-3.7787383,2
1497,23.347023,11.639888,2
1498,19.142078,-1.941213,2
1499,47.294235,-5.466584,2
1500,-50.72108,-0.75413394,3
1501,-45.288025,-10.506527,3
1502,-37.01979,-18.85218,3
1503,-37.67601,-5.864507,3
1504,-39.41462,-8.185646,3
1505,-22.45189,-9.146714,3
1506,-50.96143,-2.7369478,3
1507,-30.07803,6.5397124,3
1508,-24.523891,-19.30991,3
1509,-46.387337,-5.907609,3
1510,-28.457155,-9.837597,3
1511,-52.166393,-3.0370672,3
1512,-41.6164,4.244549,3
1513,-31.66833,-5.1706157,3
1514,-44.219707,0.72913545,3
1515,-28.379906,-6.6681743,3
1516,-36.505066,-17.032974,3
1517,-19.613768,-5.556007,3
1518,-23.162128,-2.188781,3
1519,-47.52932,-9.604042,3
1520,-33.53442,-17.984915,3
1521,-21.10636,-5.568635,3
1522,-29.495817,-13.663694,3
1523,-18.764244,-10.033851,3
1524,-23.508501,-2.531695,3
1525,-33.22293,-3.7532945,3
1526,-24.138765,-16.431818,3
1527,-44.673367,-4.9710298,3
1528,-33.82286,-5.4437237,3
1529,-21.240292,1.7016268,3
1530,-32.77487,-18.297342,3
1531,-34.19673,6.998658,3
1532,-29.225866,4.538151,3
1533,-20.693005,6.421864,3
1534,-47.311493,-0.63053197,3
1535,-27.205263,-21.14201,3
1536,-29.386183,-0.10969875,3
1537,-20.60402,-9.9465475,3
1538,-52.17921,-2.9342635,3
1539,-44.40659,-5.4577246,3
1540,-48.20923,-8.265848,3
1541,-47.910767,3.028318,3
1542,-24.929678,-19.202372,3
1543,-25.62297,-17.440025,3
1544,-30.121672,-14.945565,3
1545,-32.364315,0.85682374,3
1546,-34.580524,-14.776766,3
1547,-25.963451,-20.281704,3
1548,-22.184673,-13.924484,3
1549,-23.191982,-16.47264,3
1550,-41.783115,5.1925845,3
1551,-32.469315,-15.7685175,3
1552,-39.868206,1.8027427,3
1553,-26.1847,-17.931206,3
1554,-28.278778,-8.003245,3
1555,-29.044388,8.070506,3
1556,-34.389324,-6.816361,3
1557,-34.10617,5.466916,3
1558,-35.142868,-6.230041,3
1559,-33.829254,-18.153906,3
1560,-20.937675,-10.484608,3
1561,-29.906437,-13.986884,3
1562,-47.931305,-8.451877,3
1563,-36.744186,-18.992626,3
1564,-48.67543,2.0832245,3
1565,-20.946188,2.6428313,3
1566,-28.614172,-7.533283,3
1567,-31.711224,-12.282639,3
1568,-22.875177,4.164221,3
1569,-26.548534,-20.668818,3
1570,-46.940945,-5.4468174,3
1571,-40.446293,4.0630774,3
1572,-23.407871,-20.673714,3
1573,-22.859575,-15.379198,3
1574,-21.015844,-8.297593,3
1575,-32.272247,8.32292,3
1576,-34.04523,7.7269106,3
1577,-27.796968,-12.599324,3
1578,-23.586014,4.3170695,3
1579,-40.106705,0.8852791,3
1580,-31.899353,0.17129564,3
1581,-23.948341,2.6451857,3
1582,-25.302588,-20.556702,3
1583,-42.567627,-2.895612,3
1584,-47.407192,-3.7763016,3
1585,-48.47727,1.4604299,3
1586,-34.975983,-14.367097,3
1587,-31.926107,-4.1342163,3
1588,-24.178108,-16.975142,3
1589,-33.211437,-14.988056,3
1590,-43.65868,-3.0727394,3
1591,-32.81494,3.493387,3
1592,-28.266975,7.8687625,3
1593,-37.10887,-4.0691867,3
1594,-34.079594,-15.255092,3
1595,-38.591278,2.748104,3
1596,-19.91542,-7.1951876,3
1597,-42.000126,-6.446304,3
1598,-22.483963,-4.191637,3
1599,-20.780296,-9.526663,3
1600,-31.99097,-17.06151,3
1601,-26.757524,-6.9701514,3
1602,-38.983017,2.7575853,3
1603,-28.480057,-20.606556,3
1604,-34.78386,-5.7543244,3
1605,-25.182903,-21.181898,3
1606,-22.87362,6.344631,3
1607,-48.432247,0.3365253,3
1608,-34.445694,-18.371498,3
1609,-43.92809,-7.6738043,3
1610,-32.92473,-14.806323,3
1611,-50.383965,-0.5974496,3
1612,-25.461533,5.232014,3
1613,-31.291008,-5.87983,3
1614,-51.302593,-3.3358302,3
1615,-35.78697,3.0027883,3
1616,-28.255936,7.832913,3
1617,-28.52738,-20.428122,3
1618,-21.931433,4.841638,3
1619,-29.653025,5.4508123,3
1620,-21.670128,-7.1971908,3
1621,-43.03564,-11.02506,3
1622,-22.32598,-15.27772,3
1623,-41.585743,3.5309808,3
1624,-30.72966,5.164609,3
1625,-25.886497,7.1216097,3
1626,-30.935476,6.305452,3
1627,-34.74087,-15.08608,3
1628,-43.141644,1.7555375,3
1629,-31.690151,-3.5323272,3
1630,-33.91675,-5.173406,3
1631,-29.512247,0.67282885,3
1632,-52.19151,-1.0015981,3
1633,-30.111116,-4.601375,3
1634,-32.379993,-2.1020591,3
1635,-29.831175,6.1391478,3
1636,-47.832485,-8.7439,3
1637,-30.338821,4.750085,3
1638,-37.42463,-4.6115484,3
1639,-20.10325,-8.430162,3
1640,-22.276587,-16.772388,3
1641,-46.209835,0.94668263,3
1642,-30.768677,7.0353355,3
1643,-33.96806,7.108827,3
1644,-26.058147,-21.125586,3
1645,-46.937595,-7.139432,3
1646,-33.285793,1.860352,3
1647,-49.523937,-2.8124137,3
1648,-37.739815,-6.564566,3
1649,-31.623505,-16.534931,3
1650,-44.41639,2.6456742,3
1651,-19.655722,-6.350409,3
1652,-37.372402,-5.115117,3
1653,-33.977264,-19.408798,3
1654,-27.381277,-19.935318,3
1655,-23.362232,-18.591192,3
1656,-35.119675,-19.277042,3
1657,-45.04525,-11.104817,3
1658,-46.135403,-10.546458,3
1659,-29.994686,-8.578858,3
1660,-44.39934,-10.60893,3
1661,-44.7001,-10.626356,3
1662,-33.753223,7.485461,3
1663,-20.653625,-7.243135,3
1664,-29.571575,-14.27554,3
1665,-30.391886,-0.47929612,3
1666,-47.464912,-2.7325642,3
1667,-18.960663,-7.014277,3
1668,-35.386974,-18.604921,3
1669,-25.80692,-21.826376,3
1670,-32.549747,-3.7651794,3
1671,-46.175972,-9.531035,3
1672,-28.96202,-8.093986,3
1673,-36.670532,-18.859596,3
1674,-24.116776,-2.5168848,3
1675,-41.895084,5.628568,3
1676,-38.734943,-0.27422792,3
1677,-23.030943,-10.203424,3
1678,-18.987293,-7.4857683,3
1679,-31.869743,-15.912261,3
1680,-32.360256,-14.531489,3
1681,-45.056,-0.027419003,3
1682,-37.200943,-7.5695553,3
1683,-19.509136,-9.996122,3
1684,-21.444302,3.6902313,3
1685,-19.310326,-7.4807353,3
1686,-37.011925,-4.351297,3
1687,-28.890276,-7.7490005,3
1688,-34.38859,7.7407875,3
1689,-26.0466,-7.713916,3
1690,-19.232946,-9.823897,3
1691,-27.234756,-13.455698,3
1692,-42.922836,-6.893042,3
1693,-32.07689,-17.934626,3
1694,-31.859188,-16.562294,3
1695,-52.927174,-1.9778678,3
1696,-47.3975,-2.3432581,3
1697,-30.873184,-1.4123185,3
1698,-34.253643,-5.5599155,3
1699,-26.062227,5.0905533,3
1700,-39.726025,-4.9723744,3
1701,-38.404587,-5.1154594,3
1702,-45.295387,0.11445279,3
1703,-22.003891,5.0911245,3
1704,-44.31181,-6.5077753,3
1705,-35.2212,-13.704001,3
1706,-51.343475,-3.2181108,3
1707,-39.564297,4.0545344,3
1708,-21.798256,-5.23823,3
1709,-23.264374,5.427497,3
1710,-38.71674,2.9768012,3
1711,-43.62222,-9.978322,3
1712,-20.790705,5.6526904,3
1713,-35.88845,-16.180487,3
1714,-26.604334,-6.4719763,3
1715,-33.916298,-4.1272783,3
1716,-22.010492,-16.710485,3
1717,-38.33917,-5.5974164,3
1718,-35.817757,6.972145,3
1719,-32.976284,1.9314445,3
1720,-33.602467,0.85936594,3
1721,-45.791843,-9.383732,3
1722,-31.191616,-5.6754093,3
1723,-20.897057,5.3220177,3
1724,-33.151943,-1.7387447,3
1725,-33.540703,-19.110035,3
1726,-22.08351,-10.35444,3
1727,-21.245403,2.3536975,3
1728,-18.798847,-9.561479,3
1729,-43.720352,-0.29615012,3
1730,-25.213104,-15.532582,3
1731,-50.74485,-3.5706615,3
1732,-43.669277,1.9062543,3
1733,-29.373121,8.4024105,3
1734,-36.31874,-5.9661937,3
1735,-36.1231,-6.9301443,3
1736,-44.026283,-9.208109,3
1737,-20.76112,3.8738742,3
1738,-35.813564,-18.926275,3
1739,-26.616066,-7.0475907,3
1740,-24.704966,1.9539502,3
1741,-28.46564,-8.6868515,3
1742,-18.76386,-10.371116,3
1743,-32.154213,2.1326237,3
1744,-50.777,-3.6367717,3
1745,-23.951445,6.3279214,3
1746,-19.579576,-9.420461,3
1747,-25.43484,-16.614141,3
1748,-31.2569,1.5663987,3
1749,-36.44718,-19.135925,3
1750,-24.508184,-20.487158,3
1751,-22.211296,6.791428,3
1752,-27.923191,-20.218906,3
1753,-33.81944,4.1808763,3
1754,-21.007292,4.8872714,3
1755,-32.338146,8.070424,3
1756,-33.33715,-18.673834,3
1757,-23.924538,6.886049,3
1758,-21.955145,3.0477757,3
1759,-42.927555,-9.307023,3
1760,-20.487148,-6.271891,3
1761,-25.301214,-20.893585,3
1762,-29.12383,5.3517375,3
1763,-33.908985,4.832906,3
1764,-25.001762,-15.255432,3
1765,-38.759445,-0.6630892,3
1766,-41.6987,-3.0868783,3
1767,-35.56868,2.5151792,3
1768,-31.408352,7.9499707,3
1769,-44.71767,-3.972854,3
1770,-34.698772,-14.678398,3
1771,-29.126162,-14.630957,3
1772,-45.9914,0.8277589,3
1773,-33.16921,-2.907056,3
